Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,43,158.2325581395349,1950.0697674418604,11.728087523292134,4.677696390525186,0.9170180848521763
2,113,160.38938053097345,1928.3716814159293,22.20979270409036,6.577007014492388,0.9551473501015657
3,287,163.9616724738676,2018.9651567944252,21.606508559555554,17.3542965349514,0.5957126506594285
4,540,163.7962962962963,1995.8,35.32399573233286,20.82822858582535,0.8076705742568795
5,372,169.45430107526883,1968.032258064516,33.029132552442185,15.369096750979299,0.8851428352643793
6,186,199.53763440860214,2131.1344086021504,17.928623190350507,13.341465198605837,0.6680199982622697
7,27,199.77777777777777,1877.1851851851852,7.0547613353549306,4.914344458690002,0.7174600279788003
8,375,206.15733333333333,2109.3946666666666,25.460622995061904,19.23120106704475,0.6553433361415986
9,63,207.12698412698413,1890.095238095238,11.173401053626778,7.212615749643485,0.7637462482466231
10,30,211.63333333333333,1930.3666666666666,6.491019437140313,5.793482928640115,0.4509717590117594
11,102,218.4607843137255,1566.6470588235295,17.79452818732708,7.5149408505195785,0.9064479687460397
12,468,221.25641025641025,1736.5555555555557,28.302662000466764,21.282267842848203,0.6592168728063226
13,289,219.97923875432525,1881.2941176470588,24.336326632057983,15.920628548988326,0.7563285763957514
14,363,221.8732782369146,2210.9862258953167,32.1399817538249,14.505101392302562,0.892367138021791
15,398,223.40954773869348,1772.7361809045226,28.600644833182937,17.99817992175007,0.7771683019408037
16,636,223.32232704402514,1498.882075471698,32.09194056424432,25.430554499966814,0.6099653720146474
17,650,227.16,1961.54,38.956668224168624,22.437016823744052,0.8174863006905332
18,655,224.85190839694656,2175.2534351145036,41.031295442602136,21.512592386774617,0.8515353602410948
19,16,226.25,1641.625,4.837183752516743,4.165531580049303,0.5083541641390434
20,188,228.65425531914894,1671.1648936170213,30.632961018557452,8.013126781723038,0.965180410614193
21,175,231.17714285714285,1533.7257142857143,19.11759809531665,11.737616757569564,0.7893299684102617
